code,description_short,description_long,is_billable,status,valid_from
A1704,Original description: Major multiple trauma without brain or spinal cord injury ,"Original description: Major multiple trauma without brain or spinal cord injury with Motor <25.55.,without comorbidities,10/2019 description: Major multiple trauma without brain or spinal cord injury M >=36.50 and M <41.50.,without comorbidities",True,active,2005-10-01T00:00:00Z
A1705,"Major multiple trauma without brain or spinal cord injury M <36.50.,without como","Major multiple trauma without brain or spinal cord injury M <36.50.,without comorbidities",True,active,2019-10-01T00:00:00Z
A1801,Original description: Major multiple trauma with brain or spinal cord injury wit,"Original description: Major multiple trauma with brain or spinal cord injury with Motor >40.85.,without comorbidities,10/2019 description: Major multiple trauma with brain or spinal cord injury M >=67.50.,without comorbidities",True,active,2002-01-01T00:00:00Z
A1802,Original description: Major multiple trauma with brain or spinal cord injury wit,"Original description: Major multiple trauma with brain or spinal cord injury with Motor >23.05 & Motor <40.85.,without comorbidities,10/2019 description: Major multiple trauma with brain or spinal cord injury M >=55.50 and M <67.50.,without comorbidities",True,active,2002-01-01T00:00:00Z
A1803,Original description: Major multiple trauma with brain or spinal cord injury wit,"Original description: Major multiple trauma with brain or spinal cord injury with Motor <23.05.,without comorbidities,10/2019 description: Major multiple trauma with brain or spinal cord injury M >=45.50 and M <55.50.,without comorbidities",True,active,2002-01-01T00:00:00Z
A1805,"Major multiple trauma with brain or spinal cord injury M >=30.50 and M <40.50.,w","Major multiple trauma with brain or spinal cord injury M >=30.50 and M <40.50.,without comorbidities",True,active,2019-10-01T00:00:00Z
A1806,"Major multiple trauma with brain or spinal cord injury M <30.50.,without comorbi","Major multiple trauma with brain or spinal cord injury M <30.50.,without comorbidities",True,active,2019-10-01T00:00:00Z
A1901,"Original description: Guillian Barre with Motor >35.95.,without comorbidities,10","Original description: Guillian Barre with Motor >35.95.,without comorbidities,10/2019 description: Guillain-Barr� M >=66.50.,without comorbidities",True,active,2002-01-01T00:00:00Z
A1902,"Original description: Guillian Barre with Motor >18.05 & Motor <35.95.,without c","Original description: Guillian Barre with Motor >18.05 & Motor <35.95.,without comorbidities,10/2019 description: Guillain-Barr� M >=51.50 and M <66.50.,without comorbidities",True,active,2002-01-01T00:00:00Z
A1903,"Original description: Guillian Barre with Motor <18.05.,without comorbidities,10","Original description: Guillian Barre with Motor <18.05.,without comorbidities,10/2019 description: Guillain-Barr� M >=38.50 and M <51.50.,without comorbidities",True,active,2002-01-01T00:00:00Z
A1904,"Guillain-Barr� M <38.50.,without comorbidities","Guillain-Barr� M <38.50.,without comorbidities",True,active,2019-10-01T00:00:00Z
A2001,"Original description: Miscellaneous with Motor >49.15.,without comorbidities,10/","Original description: Miscellaneous with Motor >49.15.,without comorbidities,10/2019 description: Miscellaneous M >=66.50.,without comorbidities",True,active,2002-01-01T00:00:00Z
A2002,"Original description: Miscellaneous with Motor >38.75 & Motor <49.15.,without co","Original description: Miscellaneous with Motor >38.75 & Motor <49.15.,without comorbidities,10/2019 description: Miscellaneous M >=55.50 and M <66.50.,without comorbidities",True,active,2002-01-01T00:00:00Z
A2003,"Original description: Miscellaneous with Motor >27.85 & Motor <38.75.,without co","Original description: Miscellaneous with Motor >27.85 & Motor <38.75.,without comorbidities,10/2019 description: Miscellaneous M >=46.50 and M <55.50.,without comorbidities",True,active,2002-01-01T00:00:00Z
A2004,"Original description: Miscellaneous with Motor <27.85, without comorbidities,10/","Original description: Miscellaneous with Motor <27.85, without comorbidities,10/2019 description: Miscellaneous M <46.50 and A >=77.50.,without comorbidities",True,active,2002-01-01T00:00:00Z
A2101,"Original description: Burns with Motor >0.,without comorbidities,10/2019 descrip","Original description: Burns with Motor >0.,without comorbidities,10/2019 description: Burns M >=52.50.,without comorbidities",True,active,2002-01-01T00:00:00Z
A5001,"Original description: Short-stay cases, length of stay is 3 days or fewer.,10/20","Original description: Short-stay cases, length of stay is 3 days or fewer.,10/2019 description: Short-stay cases, length of stay is 3 days or fewer.",True,active,2002-01-01T00:00:00Z
A5101,"Original description: Expired, orthopedic, length of stay is 13 days or fewer.,1","Original description: Expired, orthopedic, length of stay is 13 days or fewer.,10/2019 description: Expired, orthopedic, length of stay is 13 days or fewer.",True,active,2002-01-01T00:00:00Z
A5102,"Original description: Expired, orthopedic, length of stay is 14 days or more.,10","Original description: Expired, orthopedic, length of stay is 14 days or more.,10/2019 description: Expired, orthopedic, length of stay is 14 days or more.",True,active,2002-01-01T00:00:00Z
A5103,"Original description: Expired, not orthopedic, length of stay is 15 days or fewe","Original description: Expired, not orthopedic, length of stay is 15 days or fewer.,10/2019 description: Expired, not orthopedic, length of stay is 15 days or fewer.",True,active,2002-01-01T00:00:00Z
A5104,"Original description: Expired, not orthopedic, length of stay is 16 days or more","Original description: Expired, not orthopedic, length of stay is 16 days or more.,10/2019 description: Expired, not orthopedic, length of stay is 16 days or more.",True,active,2002-01-01T00:00:00Z
A9999,Default Code - used for informational-only Managed Care claims.,Default Code - used for informational-only Managed Care claims.,True,active,2008-04-01T00:00:00Z
B0101,"Original description: Stroke with Motor >51.05.,comorbidity in tier 1,10/2019 de","Original description: Stroke with Motor >51.05.,comorbidity in tier 1,10/2019 description: Stroke M >=72.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0102,Original description: Stroke with Motor >44.45 & Motor <51.05 & Cognitive >18.5.,"Original description: Stroke with Motor >44.45 & Motor <51.05 & Cognitive >18.5.,comorbidity in tier 1,10/2019 description: Stroke M >=63.50 and M <72.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0103,Original description: Stroke with Motor >44.45 & Motor <51.05 & Cognitive <18.5.,"Original description: Stroke with Motor >44.45 & Motor <51.05 & Cognitive <18.5.,comorbidity in tier 1,10/2019 description: Stroke M >=50.50 and M <63.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0104,"Original description: Stroke with Motor >38.85 & Motor <44.45.,comorbidity in ti","Original description: Stroke with Motor >38.85 & Motor <44.45.,comorbidity in tier 1,10/2019 description: Stroke M >=41.50 and M <50.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0105,"Original description: Stroke with Motor >34.25 & Motor <38.85.,comorbidity in ti","Original description: Stroke with Motor >34.25 & Motor <38.85.,comorbidity in tier 1,10/2019 description: Stroke M <41.50 and A >=84.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0106,"Original description: Stroke with Motor >30.05 & Motor <34.25.,comorbidity in ti","Original description: Stroke with Motor >30.05 & Motor <34.25.,comorbidity in tier 1,10/2019 description: Stroke M <41.50 and A <84.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0107,"Stroke with Motor >26.15 & Motor <30.05.,comorbidity in tier 1","Stroke with Motor >26.15 & Motor <30.05.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0108,"Stroke with Motor <26.15 & Age >84.5, comorbidity in tier 1","Stroke with Motor <26.15 & Age >84.5, comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0109,"Stroke with Motor >22.35 & Motor <26.15 & Age <84.5,comorbidity in tier 1","Stroke with Motor >22.35 & Motor <26.15 & Age <84.5,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0110,"Stroke with Motor <22.35 & Age <84.5, comorbidity in tier 1","Stroke with Motor <22.35 & Age <84.5, comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0201,Original description: Traumatic brain injury with Motor >53.35 & Cognitive >23.5,"Original description: Traumatic brain injury with Motor >53.35 & Cognitive >23.5.,comorbidity in tier 1,10/2019 description: Traumatic brain injury M >=73.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0202,Original description: Traumatic brain injury with Motor >44.25 & Motor <53.35 & ,"Original description: Traumatic brain injury with Motor >44.25 & Motor <53.35 & Cognitive >23.5.,comorbidity in tier 1,10/2019 description: Traumatic brain injury M >=61.50 and M <73.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0203,Original description: Traumatic brain injury with Motor >44.25 & Cognitive <23.5,"Original description: Traumatic brain injury with Motor >44.25 & Cognitive <23.5.,comorbidity in tier 1,10/2019 description: Traumatic brain injury M >=49.50 and M <61.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0204,"Original description: Traumatic brain injury with Motor >40.65 & Motor <44.25.,c","Original description: Traumatic brain injury with Motor >40.65 & Motor <44.25.,comorbidity in tier 1,10/2019 description: Traumatic brain injury M >=35.50 and M <49.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0205,"Original description: Traumatic brain injury with Motor >28.75 & Motor <40.65.,c","Original description: Traumatic brain injury with Motor >28.75 & Motor <40.65.,comorbidity in tier 1,10/2019 description: Traumatic brain injury M <35.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0206,"Traumatic brain injury with Motor >22.05 & Motor <28.75.,comorbidity in tier 1","Traumatic brain injury with Motor >22.05 & Motor <28.75.,comorbidity in tier 1",True,active,2005-10-01T00:00:00Z
B0207,"Traumatic brain injury with Motor <22.05.,comorbidity in tier 1","Traumatic brain injury with Motor <22.05.,comorbidity in tier 1",True,active,2005-10-01T00:00:00Z
B0301,"Original description: Non-traumatic brain injury with Motor >41.05.,comorbidity ","Original description: Non-traumatic brain injury with Motor >41.05.,comorbidity in tier 1,10/2019 description: Non-traumatic brain injury M >=65.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0302,Original description: Non-traumatic brain injury with Motor >35.05 & Motor <41.0,"Original description: Non-traumatic brain injury with Motor >35.05 & Motor <41.05.,comorbidity in tier 1,10/2019 description: Non-traumatic brain injury M >=52.50 and M <65.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0303,Original description: Non-traumatic brain injury with Motor >26.15 & Motor <35.0,"Original description: Non-traumatic brain injury with Motor >26.15 & Motor <35.05.,comorbidity in tier 1,10/2019 description: Non-traumatic brain injury M >=42.50 and M <52.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0304,"Original description: Non-traumatic brain injury with Motor <26.15.,comorbidity ","Original description: Non-traumatic brain injury with Motor <26.15.,comorbidity in tier 1,10/2019 description: Non-traumatic brain injury M <42.50 and A >=78.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0305,"Non-traumatic brain injury M <42.50 and A <78.50.,comorbidity in tier 1","Non-traumatic brain injury M <42.50 and A <78.50.,comorbidity in tier 1",True,active,2019-10-01T00:00:00Z
B0401,"Original description: Traumatic spinal cord injury with Motor >48.45.,comorbidit","Original description: Traumatic spinal cord injury with Motor >48.45.,comorbidity in tier 1,10/2019 description: Traumatic spinal cord injury M >=56.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0402,Original description: Traumatic spinal cord injury with Motor >30.35 & Motor <48,"Original description: Traumatic spinal cord injury with Motor >30.35 & Motor <48.45.,comorbidity in tier 1,10/2019 description: Traumatic spinal cord injury M >=47.50 and M <56.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0403,Original description: Traumatic spinal cord injury with Motor >16.05 & Motor <30,"Original description: Traumatic spinal cord injury with Motor >16.05 & Motor <30.35.,comorbidity in tier 1,10/2019 description: Traumatic spinal cord injury M >=41.50 and M <47.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0404,Original description: Traumatic spinal cord injury with Motor <16.05 & Age >63.5,"Original description: Traumatic spinal cord injury with Motor <16.05 & Age >63.5.,comorbidity in tier 1,10/2019 description: Traumatic spinal cord injury M <31.50 and A <61.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0405,Original description: Traumatic spinal cord injury with Motor <16.05 & Age <63.5,"Original description: Traumatic spinal cord injury with Motor <16.05 & Age <63.5.,comorbidity in tier 1,10/2019 description: Traumatic spinal cord injury M >=31.50 and M <41.50.,comorbidity in tier 1",True,active,2005-10-01T00:00:00Z
B0406,"Traumatic spinal cord injury M >=24.50 and M <31.50 and A >=61.50.,comorbidity i","Traumatic spinal cord injury M >=24.50 and M <31.50 and A >=61.50.,comorbidity in tier 1",True,active,2019-10-01T00:00:00Z
B0407,"Traumatic spinal cord injury M <24.50 and A >=61.50.,comorbidity in tier 1","Traumatic spinal cord injury M <24.50 and A >=61.50.,comorbidity in tier 1",True,active,2019-10-01T00:00:00Z
B0501,"Original description: Non-traumatic spinal cord injury with Motor >51.35.,comorb","Original description: Non-traumatic spinal cord injury with Motor >51.35.,comorbidity in tier 1,10/2019 description: Non-traumatic spinal cord injury M >=60.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0502,Original description: Non-traumatic spinal cord injury with Motor >40.15 & Motor,"Original description: Non-traumatic spinal cord injury with Motor >40.15 & Motor <51.35.,comorbidity in tier 1,10/2019 description: Non-traumatic spinal cord injury M >=53.50 and M <60.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0503,Original description: Non-traumatic spinal cord injury with Motor >31.25 & Motor,"Original description: Non-traumatic spinal cord injury with Motor >31.25 & Motor <40.15.,comorbidity in tier 1,10/2019 description: Non-traumatic spinal cord injury M >=48.50 and M <53.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0504,Original description: Non-traumatic spinal cord injury with Motor >29.25 & Motor,"Original description: Non-traumatic spinal cord injury with Motor >29.25 & Motor <31.25.,comorbidity in tier 1,10/2019 description: Non-traumatic spinal cord injury M >=39.50 and M <48.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0505,Original description: Non-traumatic spinal cord injury with Motor >23.75 & Motor,"Original description: Non-traumatic spinal cord injury with Motor >23.75 & Motor <29.25.,comorbidity in tier 1,10/2019 description: Non-traumatic spinal cord injury M <39.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0506,"Non-traumatic spinal cord injury with Motor <23.75.,comorbidity in tier 1","Non-traumatic spinal cord injury with Motor <23.75.,comorbidity in tier 1",True,active,2005-10-01T00:00:00Z
B0601,"Original description: Neurological with Motor >47.75.,comorbidity in tier 1,10/2","Original description: Neurological with Motor >47.75.,comorbidity in tier 1,10/2019 description: Neurological M >=64.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0602,"Original description: Neurological with Motor >37.35 & Motor <47.75.,comorbidity","Original description: Neurological with Motor >37.35 & Motor <47.75.,comorbidity in tier 1,10/2019 description: Neurological M >=52.50 and M <64.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0603,"Original description: Neurological with Motor >25.85 & Motor <37.35.,comorbidity","Original description: Neurological with Motor >25.85 & Motor <37.35.,comorbidity in tier 1,10/2019 description: Neurological M >=43.50 and M <52.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0604,"Original description: Neurological with Motor <25.85.,comorbidity in tier 1,10/2","Original description: Neurological with Motor <25.85.,comorbidity in tier 1,10/2019 description: Neurological M <43.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0701,"Original description: Fracture of lower extremity with Motor >42.15.,comorbidity","Original description: Fracture of lower extremity with Motor >42.15.,comorbidity in tier 1,10/2019 description: Fracture of lower extremity M >=61.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0702,Original description: Fracture of lower extremity with Motor >34.15 & Motor <42.,"Original description: Fracture of lower extremity with Motor >34.15 & Motor <42.15.,comorbidity in tier 1,10/2019 description: Fracture of lower extremity M >=52.50 and M <61.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0703,Original description: Fracture of lower extremity with Motor >28.15 & Motor <34.,"Original description: Fracture of lower extremity with Motor >28.15 & Motor <34.15.,comorbidity in tier 1,10/2019 description: Fracture of lower extremity M >=41.50 and M <52.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0704,"Original description: Fracture of lower extremity with Motor <28.15.,comorbidity","Original description: Fracture of lower extremity with Motor <28.15.,comorbidity in tier 1,10/2019 description: Fracture of lower extremity M <41.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0801,"Original description: Replacement of lower extremity joint with Motor >49.55.,co","Original description: Replacement of lower extremity joint with Motor >49.55.,comorbidity in tier 1,10/2019 description: Replacement of lower-extremity joint M >=63.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0802,Original description: Replacement of lower extremity joint with Motor >37.05 & M,"Original description: Replacement of lower extremity joint with Motor >37.05 & Motor <49.55.,comorbidity in tier 1,10/2019 description: Replacement of lower-extremity joint M >=57.50 and M <63.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0803,Original description: Replacement of lower extremity joint with Motor >28.65 & M,"Original description: Replacement of lower extremity joint with Motor >28.65 & Motor <37.05 & Age >83.5.,comorbidity in tier 1,10/2019 description: Replacement of lower-extremity joint M >=51.50 and M <57.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0804,Original description: Replacement of lower extremity joint with Motor >28.65 & M,"Original description: Replacement of lower extremity joint with Motor >28.65 & Motor <37.05 & Age <83.5.,comorbidity in tier 1,10/2019 description: Replacement of lower-extremity joint M >=42.50 and M <51.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0805,Original description: Replacement of lower extremity joint with Motor >22.05 & M,"Original description: Replacement of lower extremity joint with Motor >22.05 & Motor <28.65.,comorbidity in tier 1,10/2019 description: Replacement of lower-extremity joint M <42.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0806,"Replacement of lower extremity joint with Motor <22.05.,comorbidity in tier 1","Replacement of lower extremity joint with Motor <22.05.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0901,"Original description: Other orthopedic with Motor >44.75.,comorbidity in tier 1,","Original description: Other orthopedic with Motor >44.75.,comorbidity in tier 1,10/2019 description: Other orthopedic M >=63.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0902,"Original description: Other orthopedic with Motor >34.35 & Motor <44.75.,comorbi","Original description: Other orthopedic with Motor >34.35 & Motor <44.75.,comorbidity in tier 1,10/2019 description: Other orthopedic M >=51.50 and M <63.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0903,"Original description: Other orthopedic with Motor >24.15 & Motor <34.35.,comorbi","Original description: Other orthopedic with Motor >24.15 & Motor <34.35.,comorbidity in tier 1,10/2019 description: Other orthopedic M >=44.50 and M <51.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B0904,"Original description: Other orthopedic with Motor <24.15.,comorbidity in tier 1,","Original description: Other orthopedic with Motor <24.15.,comorbidity in tier 1,10/2019 description: Other orthopedic M <44.5.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1001,"Original description: Amputation, lower extremity with Motor >47.65.,comorbidity","Original description: Amputation, lower extremity with Motor >47.65.,comorbidity in tier 1,10/2019 description: Amputation lower extremity M >=64.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1002,"Original description: Amputation, lower extremity with Motor >36.25 & Motor <47.","Original description: Amputation, lower extremity with Motor >36.25 & Motor <47.65.,comorbidity in tier 1,10/2019 description: Amputation lower extremity M >=55.50 and M <64.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1003,"Original description: Amputation, lower extremity with Motor <36.25.,comorbidity","Original description: Amputation, lower extremity with Motor <36.25.,comorbidity in tier 1,10/2019 description: Amputation lower extremity M >=47.50 and M <55.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1101,"Original description: Amputation, other extremity with Motor >36.35.,comorbidity","Original description: Amputation, other extremity with Motor >36.35.,comorbidity in tier 1,10/2019 description: Amputation non-lower extremity M >=58.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1102,"Original description: Amputation, other extremity with Motor <36.35.,comorbidity","Original description: Amputation, other extremity with Motor <36.35.,comorbidity in tier 1,10/2019 description: Amputation non-lower extremity M >=52.50 and M <58.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1201,"Original description: Osteoarthritis with Motor >37.65.,comorbidity in tier 1,10","Original description: Osteoarthritis with Motor >37.65.,comorbidity in tier 1,10/2019 description: Osteoarthritis M >=61.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1202,"Original description: Osteoarthritis with Motor >30.75 & Motor <37.65.,comorbidi","Original description: Osteoarthritis with Motor >30.75 & Motor <37.65.,comorbidity in tier 1,10/2019 description: Osteoarthritis M >=49.50 and M <61.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1203,"Original description: Osteoarthritis with Motor <30.75.,comorbidity in tier 1,10","Original description: Osteoarthritis with Motor <30.75.,comorbidity in tier 1,10/2019 description: Osteoarthritis M <49.50 and A >=74.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1301,"Original description: Rheumatoid, other arthritis with Motor >36.35.,comorbidity","Original description: Rheumatoid, other arthritis with Motor >36.35.,comorbidity in tier 1,10/2019 description: Rheumatoid other arthritis M >=62.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1302,"Original description: Rheumatoid, other arthritis with Motor >26.15 & Motor <36.","Original description: Rheumatoid, other arthritis with Motor >26.15 & Motor <36.35.,comorbidity in tier 1,10/2019 description: Rheumatoid other arthritis M >=51.50 and M <62.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1303,"Original description: Rheumatoid, other arthritis with Motor <26.15.,comorbidity","Original description: Rheumatoid, other arthritis with Motor <26.15.,comorbidity in tier 1,10/2019 description: Rheumatoid other arthritis M >=44.50 and M <51.50 and A >=64.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1305,"Rheumatoid other arthritis M <51.50 and A <64.50.,comorbidity in tier 1","Rheumatoid other arthritis M <51.50 and A <64.50.,comorbidity in tier 1",True,active,2019-10-01T00:00:00Z
B1401,"Original description: Cardiac with Motor >48.85.,comorbidity in tier 1,10/2019 d","Original description: Cardiac with Motor >48.85.,comorbidity in tier 1,10/2019 description: Cardiac M >=68.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1402,"Original description: Cardiac with Motor >38.55 & Motor <48.85.,comorbidity in t","Original description: Cardiac with Motor >38.55 & Motor <48.85.,comorbidity in tier 1,10/2019 description: Cardiac M >=55.50 and M <68.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1403,"Original description: Cardiac with Motor >31.15 & Motor <38.55.,comorbidity in t","Original description: Cardiac with Motor >31.15 & Motor <38.55.,comorbidity in tier 1,10/2019 description: Cardiac M >=45.50 and M <55.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1404,"Original description: Cardiac with Motor <31.15.,comorbidity in tier 1,10/2019 d","Original description: Cardiac with Motor <31.15.,comorbidity in tier 1,10/2019 description: Cardiac M <45.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1501,"Original description: Pulmonary with Motor >49.25.,comorbidity in tier 1,10/2019","Original description: Pulmonary with Motor >49.25.,comorbidity in tier 1,10/2019 description: Pulmonary M >=68.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1502,"Original description: Pulmonary with Motor >39.05 & Motor <49.25.,comorbidity in","Original description: Pulmonary with Motor >39.05 & Motor <49.25.,comorbidity in tier 1,10/2019 description: Pulmonary M >=56.50 and M <68.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1503,"Original description: Pulmonary with Motor >29.15 & Motor <39.05.,comorbidity in","Original description: Pulmonary with Motor >29.15 & Motor <39.05.,comorbidity in tier 1,10/2019 description: Pulmonary M >=45.50 and M <56.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1504,"Original description: Pulmonary with Motor <29.15.,comorbidity in tier 1,10/2019","Original description: Pulmonary with Motor <29.15.,comorbidity in tier 1,10/2019 description: Pulmonary M <45.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1601,"Original description: Pain syndrome with Motor >37.15.,comorbidity in tier 1,10/","Original description: Pain syndrome with Motor >37.15.,comorbidity in tier 1,10/2019 description: Pain syndrome M >=65.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1602,"Original description: Pain syndrome with Motor >26.75 & Motor <37.15.,comorbidit","Original description: Pain syndrome with Motor >26.75 & Motor <37.15.,comorbidity in tier 1,10/2019 description: Pain syndrome M >=58.50 and M <65.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1603,"Original description: Pain syndrome with Motor <26.75.,comorbidity in tier 1,10/","Original description: Pain syndrome with Motor <26.75.,comorbidity in tier 1,10/2019 description: Pain syndrome M >=43.50 and M <58.50.,comorbidity in tier 1",True,active,2005-10-01T00:00:00Z
B1604,"Pain syndrome M <43.50.,comorbidity in tier 1","Pain syndrome M <43.50.,comorbidity in tier 1",True,active,2019-10-01T00:00:00Z
B1701,Original description: Major multiple trauma without brain or spinal cord injury ,"Original description: Major multiple trauma without brain or spinal cord injury with Motor >39.25.,comorbidity in tier 1,10/2019 description: Major multiple trauma without brain or spinal cord injury M >=57.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1702,Original description: Major multiple trauma without brain or spinal cord injury ,"Original description: Major multiple trauma without brain or spinal cord injury with Motor >31.05 & Motor <39.25., comorbidity in tier 1,10/2019 description: Major multiple trauma without brain or spinal cord injury M >=50.50 and M <57.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1703,Original description: Major multiple trauma without brain or spinal cord injury ,"Original description: Major multiple trauma without brain or spinal cord injury with Motor >25.55 & Motor <31.05., comorbidity in tier 1,10/2019 description: Major multiple trauma without brain or spinal cord injury M >=41.50 and M <50.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1704,Original description: Major multiple trauma without brain or spinal cord injury ,"Original description: Major multiple trauma without brain or spinal cord injury with Motor <25.55.,comorbidity in tier 1,10/2019 description: Major multiple trauma without brain or spinal cord injury M >=36.50 and M <41.50.,comorbidity in tier 1",True,active,2005-10-01T00:00:00Z
B1705,"Major multiple trauma without brain or spinal cord injury M <36.50.,comorbidity ","Major multiple trauma without brain or spinal cord injury M <36.50.,comorbidity in tier 1",True,active,2019-10-01T00:00:00Z
B1801,Original description: Major multiple trauma with brain or spinal cord injury wit,"Original description: Major multiple trauma with brain or spinal cord injury with Motor >40.85.,comorbidity in tier 1,10/2019 description: Major multiple trauma with brain or spinal cord injury M >=67.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1802,Original description: Major multiple trauma with brain or spinal cord injury wit,"Original description: Major multiple trauma with brain or spinal cord injury with Motor >23.05 & Motor <40.85.,comorbidity in tier 1,10/2019 description: Major multiple trauma with brain or spinal cord injury M >=55.50 and M <67.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1803,Original description: Major multiple trauma with brain or spinal cord injury wit,"Original description: Major multiple trauma with brain or spinal cord injury with Motor <23.05.,comorbidity in tier 1,10/2019 description: Major multiple trauma with brain or spinal cord injury M >=45.50 and M <55.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
B1805,"Major multiple trauma with brain or spinal cord injury M >=30.50 and M <40.50.,c","Major multiple trauma with brain or spinal cord injury M >=30.50 and M <40.50.,comorbidity in tier 1",True,active,2019-10-01T00:00:00Z
B1806,"Major multiple trauma with brain or spinal cord injury M <30.50.,comorbidity in ","Major multiple trauma with brain or spinal cord injury M <30.50.,comorbidity in tier 1",True,active,2019-10-01T00:00:00Z
B1901,"Original description: Guillian Barre with Motor >35.95.,comorbidity in tier 1,10","Original description: Guillian Barre with Motor >35.95.,comorbidity in tier 1,10/2019 description: Guillain-Barr� M >=66.50.,comorbidity in tier 1",True,active,2002-01-01T00:00:00Z
