code,description_short,description_long,is_billable,status,valid_from
G0528,Mgt est pt dem mod-hi cmplx,"Management of established patient with dementia, moderate to high complexity,",True,active,2024-07-01T00:00:00Z
G0529,"In home respite care, 4 hr u","In-home respite care, 4-hour unit, for use in cmmi model",True,active,2024-07-01T00:00:00Z
G0530,"Adult daycare center, 8 hr u","Adult day center, 8-hour unit, for use in cmmi model",True,active,2024-07-01T00:00:00Z
G0531,"Fclty-based respite, 24 hr u","Facility-based respite, 24-hour unit, for use in cmmi model",True,active,2024-07-01T00:00:00Z
G0532,Take home supp nasal spray,"Take-home supply of nasal nalmefene hydrochloride; one carton of two, 2.7 mg",True,active,2025-01-01T00:00:00Z
G0533,Buprenorphone inj weekly,"Medication assisted treatment, buprenorphine (injectable) administered on a",True,active,2025-01-01T00:00:00Z
G0534,Coordinated care/or referral,"Coordinated care and/or referral services, such as to adequate and accessible",True,active,2025-01-01T00:00:00Z
G0535,Pt navigat svs direct/ref,"Patient navigational services, provided directly or by referral; including",True,active,2025-01-01T00:00:00Z
G0536,Peer recover support svs,"Peer recovery support services, provided directly or by referral; including",True,active,2025-01-01T00:00:00Z
G0537,Risk ascvd tst once pr 12 mo,"Administration of a standardized, evidence-based atherosclerotic cardiovascular",True,active,2025-01-01T00:00:00Z
G0538,Ascvd rsk mng clin stf pr mo,Atherosclerotic cardiovascular disease (ascvd) risk management services;,True,active,2025-01-01T00:00:00Z
G0539,Initial care training 30 m,Caregiver training in behavior management/modification for caregiver(s) of,True,active,2025-01-01T00:00:00Z
G0540,Train for caregiver add 15,Caregiver training in behavior management/modification for,True,active,2025-01-01T00:00:00Z
G0541,No pt prsnt train initial 30,Caregiver training in direct care strategies and techniques to support care for,True,active,2025-01-01T00:00:00Z
G0542,No pt prsnt train add 15,Caregiver training in direct care strategies and techniques to support care for,True,active,2025-01-01T00:00:00Z
G0543,Group train w/o patient,Group caregiver training in direct care strategies and techniques to support,True,active,2025-01-01T00:00:00Z
G0544,Post d/c phone follow up,Post discharge telephonic follow-up contacts performed in conjunction with a,True,active,2025-01-01T00:00:00Z
G0545,Inherent visit to inpt,Visit complexity inherent to hospital inpatient or observation care associated,True,active,2025-01-01T00:00:00Z
G0546,Phone/internet ehr assess,Interprofessional telephone/internet/electronic health record assessment and,True,active,2025-01-01T00:00:00Z
G0547,Phone/internet svs 11-20 m,Interprofessional telephone/internet/electronic health record assessment and,True,active,2025-01-01T00:00:00Z
G0548,Phone/inter svs 21-30 m,Interprofessional telephone/internet/electronic health record assessment and,True,active,2025-01-01T00:00:00Z
G0549,Phone/inter for treat>31m,Interprofessional telephone/internet/electronic health record assessment and,True,active,2025-01-01T00:00:00Z
G0550,Phone/inter for dx/treat >5m,Interprofessional telephone/internet/electronic health record assessment and,True,active,2025-01-01T00:00:00Z
G0551,Phn/intr svs fr dx treat 30m,Interprofessional telephone/internet/electronic health record referral,True,active,2025-01-01T00:00:00Z
G0552,Supply of digital device,Supply of digital mental health treatment device and initial education and,True,active,2025-01-01T00:00:00Z
G0553,Monthly tx for dmht 20mins,First 20 minutes of monthly treatment management services directly related to,True,active,2025-01-01T00:00:00Z
G0554,Add 20 m of monthly tx,Each additional 20 minutes of monthly treatment management services directly,True,active,2025-01-01T00:00:00Z
G0555,Replacment pt electronic sys,"Provision of replacement patient electronics system (e.g., system pillow,",True,active,2025-01-01T00:00:00Z
G0556,Adv prim care mgmt lvl 1,Advanced primary care management services for a patient with one chronic,True,active,2025-01-01T00:00:00Z
G0557,Adv prim care mgmt lvl 2,Advanced primary care management services for a patient with multiple (two or,True,active,2025-01-01T00:00:00Z
G0558,Adv prim care mgmt lvl 3,Advanced primary care management services for a patient that is a qualified,True,active,2025-01-01T00:00:00Z
G0559,Unrelat prac follow up visit,Post-operative follow-up visit complexity inherent to evaluation and management,True,active,2025-01-01T00:00:00Z
G0560,Safety plan interven,"Safety planning interventions, each 20 minutes personally performed by the",True,active,2025-01-01T00:00:00Z
G0561,"Temp tube delivery, unil",Tympanostomy with local or topical anesthesia and insertion of a ventilating,True,active,2025-01-01T00:00:00Z
G0562,Complex simulation w/pet-ct,"Therapeutic radiology simulation-aided field setting; complex, including",True,active,2025-01-01T00:00:00Z
G0563,Sbrt w/positron emission del,"Stereotactic body radiation therapy, treatment delivery, per fraction to 1 or",True,active,2025-01-01T00:00:00Z
G0564,365 d implant glucose sensor,Creation of subcutaneous pocket with insertion of 365 day implantable,True,deprecated,2025-01-01T00:00:00Z
G0565,Rem/ins glu snsr 365 dif sit,Removal of implantable interstitial glucose sensor with creation of,True,deprecated,2025-01-01T00:00:00Z
G0566,3d bn img algor drvd fr mri,"3d radiodensity-value bone imaging, algorithm derived, from previous magnetic",True,active,2025-04-01T00:00:00Z
G0567,Screening hep c detect,"Infectious agent detection by nucleic acid (dna or rna); hepatitis c,",True,active,2024-06-27T00:00:00Z
G0568,"Int psych care mng, 1 cal mo","Initial psychiatric collaborative care management, in the first calendar month",True,active,2026-01-01T00:00:00Z
G0569,"Subs psych care mng, subs mo","Subsequent psychiatric collaborative care management, in a subsequent month of",True,active,2026-01-01T00:00:00Z
G0570,"Care manage serv, pr cal mo","Care management services for behavioral health conditions, directed by a",True,active,2026-01-01T00:00:00Z
G0571,Intraop nerve cryoablation,Intraoperative nerve(s) cryoablation for post-surgical pain relief (list,True,active,2026-01-01T00:00:00Z
G0659,Drug test def simple all cl,"Drug test(s), definitive, utilizing drug identification methods able to",True,active,2017-01-01T00:00:00Z
G0660,Team remote e/m new pt 10 mn,Team remote e/m new pt 10mins,True,active,2026-01-01T00:00:00Z
G0661,Team remote e/m new pt 20 mn,Team remote e/m new pt 20mins,True,active,2026-01-01T00:00:00Z
G0662,Team remote e/m new pt 30 mn,Team remote e/m new pt 30 mins,True,active,2026-01-01T00:00:00Z
G0663,Team remote e/m new pt 45 mn,Team remote e/m new pt 45mins,True,active,2026-01-01T00:00:00Z
G0664,Team remote e/m new pt 60 mn,Team remote e/m new pt 60mins,True,active,2026-01-01T00:00:00Z
G0665,Team remote e/m est pt 10 mn,Team remote e/m est. pt 10mins,True,active,2026-01-01T00:00:00Z
G0666,Team remote e/m est pt 15 mn,Team remote e/m est. pt 15mins,True,active,2026-01-01T00:00:00Z
G0667,Team remote e/m est pt 25 mn,Team remote e/m est. pt 25mins,True,active,2026-01-01T00:00:00Z
G0668,Team remote e/m est pt 40 mn,Team remote e/m est. pt 40mins,True,active,2026-01-01T00:00:00Z
G0680,Cr art clc art vlv clc w rpt,Detection and quantification of coronary artery calcium and/or aortic valve,True,active,2026-04-01T00:00:00Z
G0681,App of non-sheet skin sub,"Application of a premarket approval (pma), 510(k), 361 human cells, tissues or",True,active,2026-04-01T00:00:00Z
G0682,App non-sheet skin sub add,"Application of a premarket approval (pma), 510(k), 361 human cells, tissues or",True,active,2026-04-01T00:00:00Z
G0683,App of non-sheet skin sub g,"Application of a premarket approval (pma), 510(k), 361 human cells, tissues or",True,active,2026-04-01T00:00:00Z
G0684,App non-sheet skin sb g addl,"Application of a premarket approval (pma), 510(k), 361 human cells, tissues or",True,active,2026-04-01T00:00:00Z
G0908,Hgb > 12 g/dl,Most recent hemoglobin (hgb) level > 12.0 g/dl,True,deprecated,2012-01-01T00:00:00Z
G0909,Hbg not doc,"Hemoglobin level measurement not documented, reason not given",True,deprecated,2012-01-01T00:00:00Z
G0910,Hgb <= 12 g/dl,Most recent hemoglobin level <= 12.0 g/dl,True,deprecated,2012-01-01T00:00:00Z
G0913,Improve visual funct,Improvement in visual function achieved within 90 days following cataract,True,active,2012-01-01T00:00:00Z
G0914,Survey not complete,Patient care survey was not completed by patient,True,active,2012-01-01T00:00:00Z
G0915,No improve visual funct,Improvement in visual function not achieved within 90 days following cataract,True,active,2012-01-01T00:00:00Z
G0916,Satisfy with care,Satisfaction with care achieved within 90 days following cataract surgery,True,active,2012-01-01T00:00:00Z
G0917,Care survey not complete,Patient care survey was not completed by patient,True,active,2012-01-01T00:00:00Z
G0918,No satisfy with care,Satisfaction with care not achieved within 90 days following cataract surgery,True,active,2012-01-01T00:00:00Z
G0919,Flu immunize not avail,Influenza immunization ordered or recommended (to be given at alternate,True,deprecated,2012-01-01T00:00:00Z
G0920,Type loc act doc,"Type, anatomic location, and activity all documented",True,deprecated,2012-01-01T00:00:00Z
G0921,Doc pt reas no assess,"Documentation of patient reason(s) for not being able to assess (e.g., patient",True,deprecated,2012-01-01T00:00:00Z
G0922,Type loc act not doc,"No documentation of disease type, anatomic location, and activity, reason not",True,deprecated,2012-01-01T00:00:00Z
G1000,Cdsm applied pathways,"Clinical decision support mechanism applied pathways, as defined by the",True,deprecated,2020-01-01T00:00:00Z
G1001,Cdsm evicore,"Clinical decision support mechanism evicore, as defined by the medicare",True,deprecated,2020-01-01T00:00:00Z
G1002,Cdsm medcurrent,"Clinical decision support mechanism medcurrent, as defined by the medicare",True,deprecated,2020-01-01T00:00:00Z
G1003,Cdsm medicalis,"Clinical decision support mechanism medicalis, as defined by the medicare",True,deprecated,2020-01-01T00:00:00Z
G1004,Cdsm ndsc,"Clinical decision support mechanism national decision support company, as",True,deprecated,2020-01-01T00:00:00Z
G1005,Cdsm nia,"Clinical decision support mechanism national imaging associates, as defined by",True,deprecated,2020-01-01T00:00:00Z
G1006,Cdsm test approp,"Clinical decision support mechanism test appropriate, as defined by the",True,deprecated,2020-01-01T00:00:00Z
G1007,Cdsm aim,"Clinical decision support mechanism aim specialty health, as defined by the",True,deprecated,2020-01-01T00:00:00Z
G1008,Cdsm cranberry pk,"Clinical decision support mechanism cranberry peak, as defined by the medicare",True,deprecated,2020-01-01T00:00:00Z
G1009,Cdsm sage health,"Clinical decision support mechanism sage health management solutions, as",True,deprecated,2020-01-01T00:00:00Z
G1010,Cdsm stanson,"Clinical decision support mechanism stanson, as defined by the medicare",True,deprecated,2020-01-01T00:00:00Z
G1011,Cdsm qualified nos,"Clinical decision support mechanism, qualified tool not otherwise specified, as",True,deprecated,2020-01-01T00:00:00Z
G1012,Cdsm agilemd,"Clinical decision support mechanism agilemd, as defined by the medicare",True,deprecated,2020-04-01T00:00:00Z
G1013,Cdsm evidencecare,"Clinical decision support mechanism evidencecare imagingcare, as defined by the",True,deprecated,2020-04-01T00:00:00Z
G1014,Cdsm inveniqa,"Clinical decision support mechanism inveniqa semantic answers in medicine, as",True,deprecated,2020-04-01T00:00:00Z
G1015,Cdsm reliant,"Clinical decision support mechanism reliant medical group, as defined by the",True,deprecated,2020-04-01T00:00:00Z
G1016,Cdsm speed of care,"Clinical decision support mechanism speed of care, as defined by the medicare",True,deprecated,2020-04-01T00:00:00Z
G1017,Cdsm healthhelp,"Clinical decision support mechanism healthhelp, as defined by the medicare",True,deprecated,2020-04-01T00:00:00Z
G1018,Cdsm infinx,"Clinical decision support mechanism infinx, as defined by the medicare",True,deprecated,2020-04-01T00:00:00Z
G1019,Cdsm logicnets,"Clinical decision support mechanism logicnets, as defined by the medicare",True,deprecated,2020-04-01T00:00:00Z
G1020,Cdsm curbside,"Clinical decision support mechanism curbside clinical augmented workflow, as",True,deprecated,2020-10-01T00:00:00Z
G1021,Cdsm ehealthline,Clinical decision support mechanism ehealthline clinical decision support,True,deprecated,2020-10-01T00:00:00Z
G1022,Cdsm intermountain,Clinical decision support mechanism intermountain clinical decision support,True,deprecated,2020-10-01T00:00:00Z
G1023,Cdsm persivia,"Clinical decision support mechanism persivia clinical decision support, as",True,deprecated,2020-10-01T00:00:00Z
G1024,Cdsm radrite,"Clinical decision support mechanism radrite, as defined by the medicare",True,deprecated,2022-01-01T00:00:00Z
G1025,Pt mnth 1 mcp prov,Patient-months where there are more than one medicare capitated payment (mcp),True,active,2022-01-01T00:00:00Z
G1026,Pt hemo > 3mo,The number of adult patient-months in the denominator who were on maintenance,True,active,2022-01-01T00:00:00Z
G1027,Pt hemo < 3mo,The number of adult patient-months in the denominator who were on maintenance,True,active,2022-01-01T00:00:00Z
G1028,Take home supply 8mg per 0.1,Take-home supply of nasal naloxone; 2-pack of 8mg per 0.1 ml nasal spray,True,active,2022-01-01T00:00:00Z
G2000,Blinded conv. tx mdd clin tr,"Blinded administration of convulsive therapy procedure, either",True,active,2018-08-01T00:00:00Z
G2001,Post d/c h vst new pt 20 m,Brief (20 minutes) in-home visit for a new patient post-discharge. for use only,True,active,2019-01-01T00:00:00Z
G2002,Post-d/c h vst new pt 30 m,Limited (30 minutes) in-home visit for a new patient post-discharge. for use,True,active,2019-01-01T00:00:00Z
G2003,Post-d/c h vst new pt 45 m,Moderate (45 minutes) in-home visit for a new patient post-discharge. for use,True,active,2019-01-01T00:00:00Z
G2004,Post-d/c h vst new pt 60 m,Comprehensive (60 minutes) in-home visit for a new patient post-discharge. for,True,active,2019-01-01T00:00:00Z
G2005,Post-d/c h vst new pt 75 m,Extensive (75 minutes) in-home visit for a new patient post-discharge. for use,True,active,2019-01-01T00:00:00Z
G2006,Post-d/c h vst ext pt 20 m,Brief (20 minutes) in-home visit for an existing patient post-discharge. for,True,active,2019-01-01T00:00:00Z
G2007,Post-d/c h vst ext pt 30 m,Limited (30 minutes) in-home visit for an existing patient post-discharge. for,True,active,2019-01-01T00:00:00Z
G2008,Post-d/c h vst ext pt 45 m,Moderate (45 minutes) in-home visit for an existing patient post-discharge. for,True,active,2019-01-01T00:00:00Z
G2009,Post-d/c h vst ext pt 60 m,Comprehensive (60 minutes) in-home visit for an existing patient,True,active,2019-01-01T00:00:00Z
G2010,Remot image submit by pt,Remote evaluation of recorded video and/or images submitted by an established,True,active,2019-01-01T00:00:00Z
G2011,Alcohol/sub misuse assess,Alcohol and/or substance (other than tobacco) misuse structured assessment,True,active,2019-01-01T00:00:00Z
G2012,Brief check in by md/qhp,"Brief communication technology-based service, e.g. virtual check-in, by a",True,deprecated,2019-01-01T00:00:00Z
G2013,Post-d/c h vst ext pt 75 m,Extensive (75 minutes) in-home visit for an existing patient post-discharge.,True,active,2019-01-01T00:00:00Z
G2014,Post-d/c care plan overs 30m,Limited (30 minutes) care plan oversight. for use only in a medicare-approved,True,active,2019-01-01T00:00:00Z
G2015,Post-d/c care plan overs 60m,Comprehensive (60 mins) home care plan oversight. for use only in a,True,active,2019-01-01T00:00:00Z
G2020,Hi inten serv for sip model,Services for high intensity clinical services associated with the initial,True,active,2021-04-01T00:00:00Z
G2021,Hea care pract tx in place,Health care practitioners rendering treatment in place (tip),True,active,2020-01-01T00:00:00Z
G2022,"Benef refuses service, mod","A model participant (ambulance supplier/provider), the beneficiary refuses",True,active,2020-01-01T00:00:00Z
G2023,Specimen collect covid-19,Specimen collection for severe acute respiratory syndrome coronavirus  2,True,deprecated,2020-03-01T00:00:00Z
G2024,Spec coll snf/lab covid-19,Specimen collection for severe acute respiratory syndrome coronavirus  2,True,deprecated,2020-03-01T00:00:00Z
G2025,Dis site tele svcs rhc/fqhc,Payment for a telehealth distant site service furnished by a rural health,True,active,2020-01-27T00:00:00Z
G2058,Ccm add 20min,"Chronic care management services, each additional 20 minutes of clinical staff",True,deprecated,2020-01-01T00:00:00Z
G2061,Qual nonmd est pt 5-10m,Qualified nonphysician healthcare professional online assessment and management,True,deprecated,2020-01-01T00:00:00Z
G2062,Qual nonmd est pt 11-20m,Qualified nonphysician healthcare professional online assessment and management,True,deprecated,2020-01-01T00:00:00Z
G2063,Qual nonmd est pt 21>min,Qualified nonphysician healthcare professional online assessment and management,True,deprecated,2020-01-01T00:00:00Z
G2064,Md mang high risk dx 30,"Comprehensive care management services for a single high-risk disease, e.g.,",True,deprecated,2020-01-01T00:00:00Z
G2065,Clin mang h risk dx 30,"Comprehensive care management for a single high-risk disease services, e.g.",True,deprecated,2020-01-01T00:00:00Z
G2066,Inter devc remote 30d,"Interrogation device evaluation(s), (remote) up to 30 days; implantable",True,deprecated,2020-01-01T00:00:00Z
G2067,Med assist tx meth wk,"Medication assisted treatment, methadone; weekly bundle including dispensing",True,active,2020-01-01T00:00:00Z
G2068,Med assist tx bupre oral,"Medication assisted treatment, buprenorphine (oral); weekly bundle including",True,active,2020-01-01T00:00:00Z
G2069,Med assist tx inject,"Medication assisted treatment, buprenorphine (injectable) administered on a",True,active,2020-01-01T00:00:00Z
G2070,Med assist tx implant,"Medication assisted treatment, buprenorphine (implant insertion); weekly bundle",True,deprecated,2020-01-01T00:00:00Z
G2071,Med tx remove implant,"Medication assisted treatment, buprenorphine (implant removal); weekly bundle",True,deprecated,2020-01-01T00:00:00Z
G2072,Med tx insert/remove imp,"Medication assisted treatment, buprenorphine (implant insertion and removal);",True,deprecated,2020-01-01T00:00:00Z
G2073,Med tx naltrexone,"Medication assisted treatment, naltrexone; weekly bundle including dispensing",True,active,2020-01-01T00:00:00Z
G2074,Med assist tx no drug,"Medication assisted treatment, weekly bundle not including the drug, including",True,active,2020-01-01T00:00:00Z
G2075,Med tx meds nos,"Medication assisted treatment, medication not otherwise specified; weekly",True,active,2020-01-01T00:00:00Z
G2076,Intake act w/med exam,"Intake activities, including initial medical examination that is conducted by",True,active,2020-01-01T00:00:00Z
G2077,Periodic assessment,Periodic assessment; assessing periodically by an otp practitioner and includes,True,active,2020-01-01T00:00:00Z
G2078,Take-home meth,Take-home supply of methadone; up to 7 additional day supply (provision of the,True,active,2020-01-01T00:00:00Z
G2079,Take-hom buprenorphine,Take-home supply of buprenorphine (oral); up to 7 additional day supply,True,active,2020-01-01T00:00:00Z
G2080,Add 30 mins counsel,Each additional 30 minutes of counseling in a week of medication assisted,True,active,2020-01-01T00:00:00Z
G2081,Pt 66+ snp or ltc pos > 90d,Patients age 66 and older in institutional special needs plans (snp) or,True,active,2020-01-01T00:00:00Z
G2082,Visit esketamine 56m or less,Office or other outpatient visit for the evaluation and management of an,True,active,2020-01-01T00:00:00Z
G2083,"Visit esketamine, > 56m",Office or other outpatient visit for the evaluation and management of an,True,active,2020-01-01T00:00:00Z
G2086,Off base opioid tx 70min,"Office-based treatment for opioid use disorder, including development of the",True,active,2020-01-01T00:00:00Z
G2087,"Off base opioid tx, 60 m","Office-based treatment for opioid use disorder, including care coordination,",True,active,2020-01-01T00:00:00Z
G2088,"Off base opioid tx, add30","Office-based treatment for opioid use disorder, including care coordination,",True,active,2020-01-01T00:00:00Z
G2089,A1c level 7 to 9%,Most recent hemoglobin a1c (hba1c) level 7.0 to 9.0%,True,deprecated,2020-01-01T00:00:00Z
G2090,Pt 66+ frailty and med dem,Patients 66 years of age and older with at least one claim/encounter for,True,active,2020-01-01T00:00:00Z
G2091,Pt 66+ frailty and adv ill,Patients 66 years of age and older with at least one claim/encounter for,True,active,2020-01-01T00:00:00Z
G2092,Ace arb arni,Angiotensin converting enzyme (ace) inhibitor or angiotensin receptor blocker,True,active,2020-01-01T00:00:00Z
G2093,Med doc rsn no ace arn arni,Documentation of medical reason(s) for not prescribing ace inhibitor or arb or,True,active,2020-01-01T00:00:00Z
G2094,Pt rsn no ace arn arni,Documentation of patient reason(s) for not prescribing ace inhibitor or arb or,True,active,2020-01-01T00:00:00Z
G2095,Sys rsn no ace arn arni,Documentation of system reason(s) for not prescribing ace inhibitor or arb or,True,deprecated,2020-01-01T00:00:00Z
G2096,No rsn ace arb arni,Angiotensin converting enzyme (ace) inhibitor or angiotensin receptor blocker,True,active,2020-01-01T00:00:00Z
G2097,Dx uri 3d after other dx,Episodes where the patient had a competing diagnosis on or within three days,True,active,2020-01-01T00:00:00Z
G2098,Pt 66+ frailty and med dem,Patients 66 years of age and older with at least one claim/encounter for,True,active,2020-01-01T00:00:00Z
G2099,Pt 66+ frailty and adv ill,Patients 66 years of age and older with at least one claim/encounter for,True,active,2020-01-01T00:00:00Z
G2100,Pt 66+ frailty and med dem,Patients 66 years of age and older with at least one claim/encounter for,True,active,2020-01-01T00:00:00Z
G2101,Pt 66+ frailty and adv ill,Patients 66 years of age and older with at least one claim/encounter for,True,active,2020-01-01T00:00:00Z
G2102,Dil retinal eye exam,Dilated retinal eye exam with interpretation by an ophthalmologist or,True,deprecated,2020-01-01T00:00:00Z
G2103,7 stereo photos interpret,Seven standard field stereoscopic photos with interpretation by an,True,deprecated,2020-01-01T00:00:00Z
G2104,Eye img valid w/7 stereo,Eye imaging validated to match diagnosis from seven standard field stereoscopic,True,deprecated,2020-01-01T00:00:00Z
G2105,Pt 66+ snp or ltc pos > 90d,Patient age 66 or older in institutional special needs plans (snp) or residing,True,active,2020-01-01T00:00:00Z
G2106,Pt 66+ frailty and med dem,Patients 66 years of age and older with at least one claim/encounter for,True,active,2020-01-01T00:00:00Z
G2107,Pt 66+ frailty and adv ill,Patients 66 years of age and older with at least one claim/encounter for,True,active,2020-01-01T00:00:00Z
G2108,Pt 66+ snp or ltc pos > 90d,Patient age 66 or older in institutional special needs plans (snp) or residing,True,deprecated,2020-01-01T00:00:00Z
G2109,Pt 66+ frailty and med dem,Patients 66 years of age and older with at least one claim/encounter for,True,deprecated,2020-01-01T00:00:00Z
G2110,Pt 66+ frailty and adv ill,Patients 66 years of age and older with at least one claim/encounter for,True,deprecated,2020-01-01T00:00:00Z
G2112,Pred<=5 mg ra glu <6m,"Patient receiving <=5 mg daily prednisone (or equivalent), or ra activity is",True,active,2020-01-01T00:00:00Z
G2113,"Pred>5 mg >6m, no chg da",Patient receiving >5 mg daily prednisone (or equivalent) for longer than 6,True,active,2020-01-01T00:00:00Z
G2114,Pt 66-80 frailty and med dem,Patients 66-80 years of age with at least one claim/encounter for frailty,True,deprecated,2020-01-01T00:00:00Z
G2115,Pt 66-80 frailty and med dem,Patients 66 - 80 years of age with at least one claim/encounter for frailty,True,active,2020-01-01T00:00:00Z
G2116,Pt 66-80 frailty and adv ill,Patients 66 - 80 years of age with at least one claim/encounter for frailty,True,active,2020-01-01T00:00:00Z
G2117,Pt 66-80 frailty and adv ill,Patients 66-80 years of age with at least one claim/encounter for frailty,True,deprecated,2020-01-01T00:00:00Z
G2118,Pt 81+ frailty,Patients 81 years of age and older with at least one claim/encounter for,True,active,2020-01-01T00:00:00Z
G2119,Calc vitd opt,"Within the past 2 years, calcium and/or vitamin d optimization has been ordered",True,deprecated,2020-01-01T00:00:00Z
G2120,No calc vitd opt,"Within the past 2 years, calcium and/or vitamin d optimization has not been",True,deprecated,2020-01-01T00:00:00Z
G2121,Psy dep anx ap and icd asse,"Depression, anxiety, apathy, and psychosis assessed",True,active,2020-01-01T00:00:00Z
G2122,Psy/dep/anx/apandicd noasse,"Depression, anxiety, apathy, and psychosis not assessed",True,active,2020-01-01T00:00:00Z
G2123,Pt 66-80 frailty med dem,Patients 66-80 years of age and had at least one claim/encounter for frailty,True,deprecated,2020-01-01T00:00:00Z
G2124,Pt 66-80 frailty adv ill,Patients 66-80 years of age and had at least one claim/encounter for frailty,True,deprecated,2020-01-01T00:00:00Z
G2125,Pt 81+ frailty,Patients 81 years of age and older with at least one claim/encounter for,True,active,2020-01-01T00:00:00Z
G2126,Pt 66-80 frailty and adv ill,Patients 66-80 years of age with at least one claim/encounter for frailty,True,active,2020-01-01T00:00:00Z
G2127,Pt 66-80 frailty and med dem,Patients 66-80 years of age with at least one claim/encounter for frailty,True,active,2020-01-01T00:00:00Z
G2128,No aspirin med rsn,Documentation of medical reason(s) for not on a daily aspirin or other,True,active,2020-01-01T00:00:00Z
G2129,No bp outpt,Procedure-related bp's not taken during an outpatient visit. examples include,True,active,2020-01-01T00:00:00Z
G2130,Pt 66+ lt inst > 90,Patients age 66 or older in institutional special needs plans (snp) or residing,True,deprecated,2020-01-01T00:00:00Z
G2131,Pt 81+ frailty,Patients 81 years and older with a diagnosis of frailty,True,deprecated,2020-01-01T00:00:00Z
G2132,Pt 66-80 frailty and med dem,Patients 66-80 years of age with at least one claim/encounter for frailty,True,deprecated,2020-01-01T00:00:00Z
G2133,Pt 66-80 frailty and adv ill,Patients 66-80 years of age with at least one claim/encounter for frailty,True,deprecated,2020-01-01T00:00:00Z
G2134,Pt 66+ frailty and med dem,Patients 66 years of age or older with at least one claim/encounter for frailty,True,deprecated,2020-01-01T00:00:00Z
G2135,Pt 66+ frailty and adv ill,Patients 66 years of age or older with at least one claim/encounter for frailty,True,deprecated,2020-01-01T00:00:00Z
G2136,Bk pain vas 6-20wk <= 3,Back pain measured by the visual analog scale (vas) or numeric pain scale at,True,active,2020-01-01T00:00:00Z
G2137,Bk pain vas 6-20wk > 3,Back pain measured by the visual analog scale (vas) or numeric pain scale at,True,active,2020-01-01T00:00:00Z
G2138,Bk pain vas 9-15mo <= 3,Back pain as measured by the visual analog scale (vas) or numeric pain scale at,True,active,2020-01-01T00:00:00Z
G2139,Bk pain vas 9-15mo > 3,Back pain measured by the visual analog scale (vas) or numeric pain scale at,True,active,2020-01-01T00:00:00Z
G2140,Leg pain vas 6-20wk <= 3,Leg pain measured by the visual analog scale (vas) or numeric pain scale at,True,active,2020-01-01T00:00:00Z
G2141,Leg pain vas 6-20wk > 3,Leg pain measured by the visual analog scale (vas) or numeric pain scale at,True,active,2020-01-01T00:00:00Z
G2142,Fs odi 9-15mo postop<= 22,Functional status measured by the oswestry disability index (odi version 2.1a),True,active,2020-01-01T00:00:00Z
G2143,Fs odi 9-15mo > 22,Functional status measured by the oswestry disability index (odi version 2.1a),True,active,2020-01-01T00:00:00Z
G2144,Fs odi 6-20wk postop <= 22,Functional status measured by the oswestry disability index (odi version 2.1a),True,active,2020-01-01T00:00:00Z
G2145,Fsodi 6-20wk >22 or chg 30pt,Functional status measured by the oswestry disability index (odi version 2.1a),True,active,2020-01-01T00:00:00Z
G2146,Leg pain vas 9-15mo <= 3,Leg pain as measured by the visual analog scale (vas) or numeric pain scale at,True,active,2020-01-01T00:00:00Z
G2147,Leg pain vas 9-15mo > 3,Leg pain measured by the visual analog scale (vas) or numeric pain scale at one,True,active,2020-01-01T00:00:00Z
G2148,Mpm used,Multimodal pain management was used,True,active,2020-01-01T00:00:00Z
G2149,No mpm med rsn,Documentation of medical reason(s) for not using multimodal pain management,True,active,2020-01-01T00:00:00Z
G2150,No mpm,Multimodal pain management was not used,True,active,2020-01-01T00:00:00Z
G2151,Dx degen neuro,Documentation stating patient has a diagnosis of a degenerative neurological,True,active,2020-01-01T00:00:00Z
G2152,Res change sc >=0,Residual score for the neck impairment successfully calculated and the score,True,active,2020-01-01T00:00:00Z
G2153,Hosp dur meas pd,In hospice or using hospice services during the measurement period,True,deprecated,2020-01-01T00:00:00Z
G2154,Td 9 yrs start end meas,Patient received at least one td vaccine or one tdap vaccine between nine years,True,deprecated,2020-01-01T00:00:00Z
G2155,Hist contraindications,Patient had history of at least one of the following contraindications any time,True,deprecated,2020-01-01T00:00:00Z
G2156,No prior td or hx contra,Patient did not receive at least one td vaccine or one tdap vaccine between,True,deprecated,2020-01-01T00:00:00Z
G2157,Pneum vacc 12 mo 60+,Patients received both the 13-valent pneumococcal conjugate vaccine and the,True,deprecated,2020-01-01T00:00:00Z
G2158,Pneum vacc adv rx,Patient had prior pneumococcal vaccine adverse reaction any time during or,True,deprecated,2020-01-01T00:00:00Z
G2159,No pneum vacc 12 mo 60+,Patient did not receive both the 13-valent pneumococcal conjugate vaccine and,True,deprecated,2020-01-01T00:00:00Z
G2160,Herpzos 50+,Patient received at least one dose of the herpes zoster live vaccine or two,True,deprecated,2020-01-01T00:00:00Z
G2161,Adv rx zos,Patient had prior adverse reaction caused by zoster vaccine or its components,True,deprecated,2020-01-01T00:00:00Z
G2162,No herpzos 50+,Patient did not receive at least one dose of the herpes zoster live vaccine or,True,deprecated,2020-01-01T00:00:00Z
G2163,Infl vacc 07/01 to 06/30,Patient received an influenza vaccine on or between july 1 of the year prior to,True,deprecated,2020-01-01T00:00:00Z
G2164,Adv rx infl vacc,Patient had a prior influenza virus vaccine adverse reaction any time before or,True,deprecated,2020-01-01T00:00:00Z
